,status,distance,duration,geometry,type
4738,Ok,3790.7,1013.6,"[[-73.977923, 40.751586], [-73.978044, 40.751419], [-73.978265, 40.751512], [-73.979154, 40.750265], [-73.993924, 40.756496], [-73.996652, 40.752758], [-73.997264, 40.752123], [-73.997716, 40.7515], [-73.997679, 40.751344], [-74.003028, 40.744001], [-74.00596, 40.745231], [-74.005535, 40.745816], [-74.007752, 40.746751]]",LineString
4739,NoValue,NoValue,NoValue,"[['NoValue', 'NoValue']]",NoValue
4740,NoValue,NoValue,NoValue,"[['NoValue', 'NoValue']]",NoValue
4741,Ok,2806,732.5,"[[-73.963236, 40.71691], [-73.963391, 40.716765], [-73.964781, 40.717549], [-73.958208, 40.723669], [-73.957702, 40.724287], [-73.957172, 40.727317], [-73.958408, 40.734844], [-73.95284, 40.735371], [-73.952873, 40.735546]]",LineString
4742,Ok,1004.1,293.7,"[[-74.007702, 40.721923], [-74.009766, 40.72214], [-74.010632, 40.717464], [-74.011343, 40.714904], [-74.011215, 40.714867]]",LineString
4743,Ok,2914.3,806.1,"[[-73.974958, 40.755142], [-73.97524, 40.755264], [-73.974788, 40.755886], [-73.969431, 40.753624], [-73.980815, 40.737841], [-73.978406, 40.736826], [-73.97842, 40.736618], [-73.978108, 40.736485]]",LineString
4744,Ok,3512.9,915,"[[-73.988143, 40.748556], [-73.989159, 40.743042], [-73.988648, 40.742817], [-73.990131, 40.737801], [-73.983039, 40.734811], [-73.988463, 40.727377], [-73.981827, 40.724574]]",LineString
4745,Ok,2616.4,697,"[[-73.977965, 40.773465], [-73.975959, 40.776217], [-73.97546, 40.775953], [-73.97558, 40.775375], [-73.975453, 40.774537], [-73.974588, 40.774714], [-73.974027, 40.77454], [-73.972997, 40.773815], [-73.9718, 40.77384], [-73.970173, 40.773428], [-73.969305, 40.773452], [-73.968522, 40.772904], [-73.967609, 40.772697], [-73.965434, 40.771784], [-73.964476, 40.773096], [-73.954802, 40.769004]]",LineString
4746,Ok,1531.3,442.8,"[[-73.985854, 40.723052], [-73.985752, 40.723009], [-73.985286, 40.723649], [-73.991949, 40.726455], [-73.993633, 40.727297], [-73.99142, 40.729861], [-73.992841, 40.730079], [-73.993747, 40.729008], [-73.993975, 40.729121]]",LineString
4747,NoValue,NoValue,NoValue,"[['NoValue', 'NoValue']]",NoValue
4748,NoValue,NoValue,NoValue,"[['NoValue', 'NoValue']]",NoValue
4749,Ok,2021.6,539.7,"[[-73.964964, 40.791322], [-73.960536, 40.797376], [-73.966213, 40.799771], [-73.963867, 40.802984], [-73.966947, 40.804273]]",LineString
4750,Ok,3496.6,886.4,"[[-73.978952, 40.777045], [-73.985159, 40.768551], [-73.981625, 40.767084], [-73.982415, 40.76401], [-73.984754, 40.760087], [-73.971848, 40.754644]]",LineString
4751,Ok,2013.9,565.7,"[[-73.999023, 40.730458], [-73.998842, 40.730669], [-73.99807, 40.730288], [-74.003635, 40.723682], [-74.004739, 40.724267], [-74.00593, 40.724413], [-74.0068, 40.719782], [-74.010311, 40.720136]]",LineString
4752,NoValue,NoValue,NoValue,"[['NoValue', 'NoValue']]",NoValue
4753,Ok,1284.3,322.8,"[[-73.987545, 40.73824], [-73.979996, 40.735069], [-73.978222, 40.737532], [-73.977636, 40.738303], [-73.97756, 40.738359], [-73.976805, 40.739445]]",LineString
4754,NoValue,NoValue,NoValue,"[['NoValue', 'NoValue']]",NoValue
4755,NoValue,NoValue,NoValue,"[['NoValue', 'NoValue']]",NoValue
4756,NoValue,NoValue,NoValue,"[['NoValue', 'NoValue']]",NoValue
4757,NoValue,NoValue,NoValue,"[['NoValue', 'NoValue']]",NoValue
4758,NoValue,NoValue,NoValue,"[['NoValue', 'NoValue']]",NoValue
4759,NoValue,NoValue,NoValue,"[['NoValue', 'NoValue']]",NoValue
4760,NoValue,NoValue,NoValue,"[['NoValue', 'NoValue']]",NoValue
4761,NoValue,NoValue,NoValue,"[['NoValue', 'NoValue']]",NoValue
4762,NoValue,NoValue,NoValue,"[['NoValue', 'NoValue']]",NoValue
4763,NoValue,NoValue,NoValue,"[['NoValue', 'NoValue']]",NoValue
4764,NoValue,NoValue,NoValue,"[['NoValue', 'NoValue']]",NoValue
4765,NoValue,NoValue,NoValue,"[['NoValue', 'NoValue']]",NoValue
4766,NoValue,NoValue,NoValue,"[['NoValue', 'NoValue']]",NoValue
4767,NoValue,NoValue,NoValue,"[['NoValue', 'NoValue']]",NoValue
4768,NoValue,NoValue,NoValue,"[['NoValue', 'NoValue']]",NoValue
4769,NoValue,NoValue,NoValue,"[['NoValue', 'NoValue']]",NoValue
4770,NoValue,NoValue,NoValue,"[['NoValue', 'NoValue']]",NoValue
4771,NoValue,NoValue,NoValue,"[['NoValue', 'NoValue']]",NoValue
4772,NoValue,NoValue,NoValue,"[['NoValue', 'NoValue']]",NoValue
4773,NoValue,NoValue,NoValue,"[['NoValue', 'NoValue']]",NoValue
4774,NoValue,NoValue,NoValue,"[['NoValue', 'NoValue']]",NoValue
4775,NoValue,NoValue,NoValue,"[['NoValue', 'NoValue']]",NoValue
4776,NoValue,NoValue,NoValue,"[['NoValue', 'NoValue']]",NoValue
4777,NoValue,NoValue,NoValue,"[['NoValue', 'NoValue']]",NoValue
4778,NoValue,NoValue,NoValue,"[['NoValue', 'NoValue']]",NoValue
4779,NoValue,NoValue,NoValue,"[['NoValue', 'NoValue']]",NoValue
4780,NoValue,NoValue,NoValue,"[['NoValue', 'NoValue']]",NoValue
4781,NoValue,NoValue,NoValue,"[['NoValue', 'NoValue']]",NoValue
4782,NoValue,NoValue,NoValue,"[['NoValue', 'NoValue']]",NoValue
4783,NoValue,NoValue,NoValue,"[['NoValue', 'NoValue']]",NoValue
4784,NoValue,NoValue,NoValue,"[['NoValue', 'NoValue']]",NoValue
4785,NoValue,NoValue,NoValue,"[['NoValue', 'NoValue']]",NoValue
4786,NoValue,NoValue,NoValue,"[['NoValue', 'NoValue']]",NoValue
4787,NoValue,NoValue,NoValue,"[['NoValue', 'NoValue']]",NoValue
4788,NoValue,NoValue,NoValue,"[['NoValue', 'NoValue']]",NoValue
4789,NoValue,NoValue,NoValue,"[['NoValue', 'NoValue']]",NoValue
4790,NoValue,NoValue,NoValue,"[['NoValue', 'NoValue']]",NoValue
4791,NoValue,NoValue,NoValue,"[['NoValue', 'NoValue']]",NoValue
4792,NoValue,NoValue,NoValue,"[['NoValue', 'NoValue']]",NoValue
4793,NoValue,NoValue,NoValue,"[['NoValue', 'NoValue']]",NoValue
4794,NoValue,NoValue,NoValue,"[['NoValue', 'NoValue']]",NoValue
4795,NoValue,NoValue,NoValue,"[['NoValue', 'NoValue']]",NoValue
4796,NoValue,NoValue,NoValue,"[['NoValue', 'NoValue']]",NoValue
4797,NoValue,NoValue,NoValue,"[['NoValue', 'NoValue']]",NoValue
4798,NoValue,NoValue,NoValue,"[['NoValue', 'NoValue']]",NoValue
4799,NoValue,NoValue,NoValue,"[['NoValue', 'NoValue']]",NoValue
4800,NoValue,NoValue,NoValue,"[['NoValue', 'NoValue']]",NoValue
4801,NoValue,NoValue,NoValue,"[['NoValue', 'NoValue']]",NoValue
4802,NoValue,NoValue,NoValue,"[['NoValue', 'NoValue']]",NoValue
4803,NoValue,NoValue,NoValue,"[['NoValue', 'NoValue']]",NoValue
4804,NoValue,NoValue,NoValue,"[['NoValue', 'NoValue']]",NoValue
4805,NoValue,NoValue,NoValue,"[['NoValue', 'NoValue']]",NoValue
4806,NoValue,NoValue,NoValue,"[['NoValue', 'NoValue']]",NoValue
4807,NoValue,NoValue,NoValue,"[['NoValue', 'NoValue']]",NoValue
4808,NoValue,NoValue,NoValue,"[['NoValue', 'NoValue']]",NoValue
4809,NoValue,NoValue,NoValue,"[['NoValue', 'NoValue']]",NoValue
4810,NoValue,NoValue,NoValue,"[['NoValue', 'NoValue']]",NoValue
4811,NoValue,NoValue,NoValue,"[['NoValue', 'NoValue']]",NoValue
4812,NoValue,NoValue,NoValue,"[['NoValue', 'NoValue']]",NoValue
4813,NoValue,NoValue,NoValue,"[['NoValue', 'NoValue']]",NoValue
4814,NoValue,NoValue,NoValue,"[['NoValue', 'NoValue']]",NoValue
4815,NoValue,NoValue,NoValue,"[['NoValue', 'NoValue']]",NoValue
4816,NoValue,NoValue,NoValue,"[['NoValue', 'NoValue']]",NoValue
4817,NoValue,NoValue,NoValue,"[['NoValue', 'NoValue']]",NoValue
4818,NoValue,NoValue,NoValue,"[['NoValue', 'NoValue']]",NoValue
4819,NoValue,NoValue,NoValue,"[['NoValue', 'NoValue']]",NoValue
4820,NoValue,NoValue,NoValue,"[['NoValue', 'NoValue']]",NoValue
4821,NoValue,NoValue,NoValue,"[['NoValue', 'NoValue']]",NoValue
4822,NoValue,NoValue,NoValue,"[['NoValue', 'NoValue']]",NoValue
4823,NoValue,NoValue,NoValue,"[['NoValue', 'NoValue']]",NoValue
4824,NoValue,NoValue,NoValue,"[['NoValue', 'NoValue']]",NoValue
4825,NoValue,NoValue,NoValue,"[['NoValue', 'NoValue']]",NoValue
4826,NoValue,NoValue,NoValue,"[['NoValue', 'NoValue']]",NoValue
4827,NoValue,NoValue,NoValue,"[['NoValue', 'NoValue']]",NoValue
4828,NoValue,NoValue,NoValue,"[['NoValue', 'NoValue']]",NoValue
4829,NoValue,NoValue,NoValue,"[['NoValue', 'NoValue']]",NoValue
4830,NoValue,NoValue,NoValue,"[['NoValue', 'NoValue']]",NoValue
4831,NoValue,NoValue,NoValue,"[['NoValue', 'NoValue']]",NoValue
4832,NoValue,NoValue,NoValue,"[['NoValue', 'NoValue']]",NoValue
4833,NoValue,NoValue,NoValue,"[['NoValue', 'NoValue']]",NoValue
4834,NoValue,NoValue,NoValue,"[['NoValue', 'NoValue']]",NoValue
4835,NoValue,NoValue,NoValue,"[['NoValue', 'NoValue']]",NoValue
4836,NoValue,NoValue,NoValue,"[['NoValue', 'NoValue']]",NoValue
4837,NoValue,NoValue,NoValue,"[['NoValue', 'NoValue']]",NoValue
4838,NoValue,NoValue,NoValue,"[['NoValue', 'NoValue']]",NoValue
4839,NoValue,NoValue,NoValue,"[['NoValue', 'NoValue']]",NoValue
4840,NoValue,NoValue,NoValue,"[['NoValue', 'NoValue']]",NoValue
4841,NoValue,NoValue,NoValue,"[['NoValue', 'NoValue']]",NoValue
4842,NoValue,NoValue,NoValue,"[['NoValue', 'NoValue']]",NoValue
4843,NoValue,NoValue,NoValue,"[['NoValue', 'NoValue']]",NoValue
4844,NoValue,NoValue,NoValue,"[['NoValue', 'NoValue']]",NoValue
4845,NoValue,NoValue,NoValue,"[['NoValue', 'NoValue']]",NoValue
4846,NoValue,NoValue,NoValue,"[['NoValue', 'NoValue']]",NoValue
4847,NoValue,NoValue,NoValue,"[['NoValue', 'NoValue']]",NoValue
4848,NoValue,NoValue,NoValue,"[['NoValue', 'NoValue']]",NoValue
4849,NoValue,NoValue,NoValue,"[['NoValue', 'NoValue']]",NoValue
4850,NoValue,NoValue,NoValue,"[['NoValue', 'NoValue']]",NoValue
4851,NoValue,NoValue,NoValue,"[['NoValue', 'NoValue']]",NoValue
4852,NoValue,NoValue,NoValue,"[['NoValue', 'NoValue']]",NoValue
4853,NoValue,NoValue,NoValue,"[['NoValue', 'NoValue']]",NoValue
4854,NoValue,NoValue,NoValue,"[['NoValue', 'NoValue']]",NoValue
4855,NoValue,NoValue,NoValue,"[['NoValue', 'NoValue']]",NoValue
4856,NoValue,NoValue,NoValue,"[['NoValue', 'NoValue']]",NoValue
4857,NoValue,NoValue,NoValue,"[['NoValue', 'NoValue']]",NoValue
4858,NoValue,NoValue,NoValue,"[['NoValue', 'NoValue']]",NoValue
4859,Ok,2216.4,601.3,"[[-73.976361, 40.765884], [-73.976199, 40.765815], [-73.976234, 40.766025], [-73.97693, 40.766515], [-73.976998, 40.7669], [-73.976729, 40.767203], [-73.97642, 40.767345], [-73.97623, 40.76753], [-73.975579, 40.768642], [-73.975007, 40.769412], [-73.97449, 40.769802], [-73.974112, 40.769913], [-73.973635, 40.769893], [-73.972554, 40.769513], [-73.972164, 40.769534], [-73.971742, 40.769719], [-73.971353, 40.77], [-73.970918, 40.770705], [-73.970682, 40.770949], [-73.969432, 40.771688], [-73.968924, 40.77246], [-73.968697, 40.772651], [-73.968248, 40.772828], [-73.967989, 40.772815], [-73.967039, 40.772461], [-73.967994, 40.771147], [-73.96155, 40.768452], [-73.961308, 40.768783]]",LineString
4860,Ok,1476.8,388.1,"[[-73.991606, 40.732582], [-73.99505, 40.734034], [-73.995904, 40.732859], [-73.999014, 40.734147], [-74.007122, 40.732947]]",LineString
4861,Ok,3202.8,881,"[[-74.001616, 40.724926], [-74.002971, 40.723319], [-74.004739, 40.724267], [-74.00593, 40.724413], [-74.0068, 40.719782], [-74.010121, 40.720117], [-74.010632, 40.717464], [-74.011343, 40.714904], [-74.013686, 40.715309], [-74.013897, 40.714938], [-74.015357, 40.709272], [-74.016727, 40.705682]]",LineString
4862,Ok,435.2,134.3,"[[-73.9709, 40.672956], [-73.970706, 40.672767], [-73.970317, 40.672711], [-73.969509, 40.67278], [-73.969106, 40.672929], [-73.968985, 40.673089], [-73.968077, 40.673046], [-73.967453, 40.672979], [-73.967085, 40.674]]",LineString
4863,Ok,2147.8,612.5,"[[-74.004137, 40.72526], [-74.004031, 40.725513], [-74.003889, 40.7255], [-73.998812, 40.723021], [-73.99546, 40.721624], [-73.996481, 40.719049], [-73.989145, 40.71672], [-73.990228, 40.714597], [-73.990229, 40.714419], [-73.989879, 40.714317]]",LineString
4864,Ok,2700.7,705.4,"[[-73.971212, 40.744219], [-73.971433, 40.743665], [-73.971634, 40.743867], [-73.975394, 40.745442], [-73.984363, 40.733], [-73.98998, 40.735375], [-73.990645, 40.734866], [-73.990815, 40.734556]]",LineString
4865,Ok,861.5,239.7,"[[-73.973749, 40.764412], [-73.974111, 40.763933], [-73.96864, 40.761626], [-73.970089, 40.759631], [-73.970289, 40.759715]]",LineString
4866,Ok,1385.8,360.1,"[[-73.980569, 40.698393], [-73.980517, 40.697441], [-73.98016, 40.694795], [-73.980013, 40.694439], [-73.979337, 40.693875], [-73.97924, 40.693707], [-73.978947, 40.691921], [-73.986272, 40.692195], [-73.986263, 40.69236]]",LineString
4867,Ok,1030.3,278.7,"[[-73.973899, 40.779032], [-73.973571, 40.779478], [-73.976418, 40.780674], [-73.976603, 40.7807], [-73.982129, 40.78303], [-73.981687, 40.783671], [-73.980957, 40.783365]]",LineString
4868,Ok,2525.7,682.4,"[[-73.984876, 40.747702], [-73.985046, 40.747773], [-73.985492, 40.747168], [-73.976711, 40.743467], [-73.982184, 40.735985], [-73.979536, 40.734869], [-73.97934, 40.734623], [-73.975727, 40.73316]]",LineString
4869,Ok,1904.4,573.5,"[[-74.009192, 40.704657], [-74.009424, 40.704508], [-74.009747, 40.704775], [-74.009984, 40.705148], [-74.009866, 40.705797], [-74.009502, 40.706379], [-74.008016, 40.707988], [-74.008893, 40.709044], [-74.007384, 40.710576], [-74.005847, 40.711688], [-74.006039, 40.711916], [-74.00519, 40.711983], [-74.004459, 40.711507], [-74.003573, 40.711937], [-74.002378, 40.712658], [-74.000308, 40.713128], [-73.998879, 40.713324], [-73.997981, 40.713673], [-73.997914, 40.713611], [-73.997471, 40.713895], [-73.997315, 40.714081], [-73.99704, 40.714076]]",LineString
4870,Ok,3802.2,971.4,"[[-73.973412, 40.747845], [-73.993924, 40.756496], [-73.996652, 40.752758], [-73.997264, 40.752123], [-73.997716, 40.7515], [-73.997679, 40.751344], [-74.002177, 40.74517], [-74.005107, 40.746395], [-74.004653, 40.747023], [-74.004493, 40.746956]]",LineString
4871,Ok,2979.6,788,"[[-73.964567, 40.794927], [-73.965172, 40.795246], [-73.966388, 40.793319], [-73.966943, 40.793513], [-73.980994, 40.774286], [-73.98269, 40.774892]]",LineString
4872,Ok,5548.6,1377.7,"[[-73.964964, 40.791322], [-73.965206, 40.79099], [-73.967934, 40.79215], [-73.993473, 40.757102], [-73.986886, 40.754331], [-73.987287, 40.753008]]",LineString
4873,Ok,3739.6,935.3,"[[-73.977303, 40.780159], [-73.976828, 40.77996], [-73.993473, 40.757102], [-73.986886, 40.754331], [-73.987287, 40.753008]]",LineString
4874,Ok,1008,272.6,"[[-73.98427, 40.680297], [-73.984139, 40.680246], [-73.986308, 40.677081], [-73.990013, 40.672669], [-73.989843, 40.672587]]",LineString
4875,Ok,1222.6,354.4,"[[-73.98427, 40.680297], [-73.984139, 40.680246], [-73.98457, 40.679612], [-73.986533, 40.680372], [-73.987394, 40.679106], [-73.989559, 40.679946], [-73.989129, 40.680581], [-73.99348, 40.682274], [-73.993052, 40.682909], [-73.993159, 40.68295]]",LineString
4876,Ok,1985.6,511.9,"[[-73.977303, 40.780159], [-73.976828, 40.77996], [-73.982064, 40.773002], [-73.984698, 40.769206], [-73.990459, 40.771621], [-73.990532, 40.771518]]",LineString
4877,Ok,1972.4,536.9,"[[-73.991446, 40.722349], [-73.991591, 40.722393], [-73.992181, 40.721232], [-73.993494, 40.721619], [-73.993223, 40.722346], [-73.997785, 40.724235], [-74.003201, 40.726916], [-74.008845, 40.72747], [-74.008605, 40.728847]]",LineString
4878,Ok,964.6,275.9,"[[-73.99336, 40.69239], [-73.993469, 40.692163], [-73.989383, 40.691027], [-73.987892, 40.690468], [-73.988284, 40.689876], [-73.984538, 40.688386]]",LineString
4879,Ok,2948.6,734.4,"[[-73.977303, 40.780159], [-73.976828, 40.77996], [-73.992534, 40.758389], [-73.990892, 40.757697]]",LineString
4880,Ok,602.4,167.4,"[[-73.94582, 40.75046], [-73.945656, 40.750647], [-73.943708, 40.749676], [-73.941916, 40.751635], [-73.941659, 40.751493], [-73.940742, 40.751096]]",LineString
4881,Ok,2115.7,631.4,"[[-73.98427, 40.680297], [-73.984139, 40.680246], [-73.983711, 40.68088], [-73.987856, 40.682494], [-73.985259, 40.686294], [-73.99262, 40.68916], [-73.992682, 40.689032], [-73.996548, 40.690104], [-73.996162, 40.690904]]",LineString
4882,Ok,1651.1,557.6,"[[-74.007189, 40.70865], [-74.007288, 40.708714], [-74.005599, 40.710397], [-74.006478, 40.711231], [-74.005847, 40.711688], [-74.006088, 40.712027], [-74.005284, 40.712266], [-74.004845, 40.712476], [-74.004577, 40.712425], [-74.004512, 40.712644], [-74.004137, 40.712964], [-74.004059, 40.713135], [-74.012623, 40.717074], [-74.012559, 40.717265], [-74.013199, 40.717574]]",LineString
4883,Ok,3685.6,997.7,"[[-73.957693, 40.778665], [-73.952704, 40.776562], [-73.963438, 40.761867], [-73.972099, 40.765518], [-73.973015, 40.764279], [-73.976221, 40.765671], [-73.976361, 40.765884]]",LineString
4884,Ok,3584.2,904.6,"[[-73.973412, 40.747845], [-73.989791, 40.725549], [-73.995585, 40.728204], [-73.996572, 40.72704]]",LineString
4885,Ok,1222.1,314.8,"[[-74.002422, 40.685927], [-74.002882, 40.685967], [-74.004439, 40.686403], [-74.004618, 40.68636], [-74.00608, 40.683332], [-74.00607, 40.683196], [-74.011055, 40.678926], [-74.011195, 40.679021]]",LineString
4886,Ok,1970.6,547.3,"[[-73.991941, 40.711814], [-73.992252, 40.711715], [-73.992573, 40.714652], [-73.989019, 40.72156], [-73.988443, 40.723274], [-73.99228, 40.724883], [-73.992, 40.72563], [-73.990663, 40.725076]]",LineString
4887,Ok,2137.2,644.4,"[[-74.006671, 40.719093], [-74.006435, 40.719069], [-74.006586, 40.718873], [-74.005269, 40.718256], [-74.003483, 40.720557], [-74.00325, 40.72039], [-74.002208, 40.721621], [-73.998089, 40.719598], [-73.994687, 40.71842], [-73.991272, 40.717381], [-73.98959, 40.720452], [-73.989857, 40.720533], [-73.990024, 40.72021]]",LineString
4888,Ok,1500.4,412.5,"[[-73.979494, 40.7123], [-73.980711, 40.712212], [-73.980892, 40.714252], [-73.982989, 40.714856], [-73.983074, 40.714689], [-73.983233, 40.714637], [-73.990196, 40.714054], [-73.990229, 40.714419], [-73.992377, 40.715049], [-73.99194, 40.716068]]",LineString
4889,Ok,3310.6,1045.3,"[[-74.01017, 40.712952], [-74.009675, 40.712726], [-74.008401, 40.714369], [-74.004987, 40.712797], [-74.004909, 40.712534], [-74.004577, 40.712425], [-74.004431, 40.712111], [-73.9906, 40.701093], [-73.989743, 40.700563], [-73.99002, 40.696408], [-73.991242, 40.696449], [-73.991374, 40.69702], [-73.993456, 40.697579]]",LineString
4890,Ok,2377.9,612.5,"[[-73.977081, 40.742881], [-73.983467, 40.734229], [-73.995446, 40.739272], [-73.995018, 40.73986], [-73.994588, 40.73968]]",LineString
4891,Ok,364.4,97.8,"[[-73.925024, 40.768723], [-73.925091, 40.768639], [-73.928675, 40.770292]]",LineString
4892,Ok,1602.3,434.7,"[[-73.981299, 40.692015], [-73.987296, 40.692232], [-73.987224, 40.69357], [-73.987119, 40.693665], [-73.987094, 40.694135], [-73.987195, 40.694249], [-73.98687, 40.699961], [-73.986706, 40.699874], [-73.986324, 40.699859], [-73.986772, 40.700638], [-73.98673, 40.701403]]",LineString
4893,Ok,967.3,288.8,"[[-73.991941, 40.711814], [-73.992059, 40.711732], [-73.992252, 40.711715], [-73.992332, 40.712274], [-73.992266, 40.712468], [-73.992581, 40.714604], [-73.991272, 40.717381], [-73.99309, 40.717933], [-73.992586, 40.718915]]",LineString
4894,Ok,2052.1,575.7,"[[-74.007189, 40.70865], [-74.007288, 40.708714], [-74.005599, 40.710397], [-74.006478, 40.711231], [-74.005847, 40.711688], [-74.006039, 40.711916], [-74.00519, 40.711983], [-74.004459, 40.711507], [-74.002307, 40.712682], [-73.998493, 40.713452], [-73.999538, 40.713947], [-73.999653, 40.715167], [-73.999321, 40.715917], [-73.997304, 40.71933], [-73.995936, 40.718863]]",LineString
4895,Ok,1698.2,452,"[[-73.944049, 40.71186], [-73.94401, 40.711632], [-73.951119, 40.710957], [-73.951605, 40.714067], [-73.953213, 40.714067], [-73.958544, 40.71742]]",LineString
4896,Ok,1777.9,487.7,"[[-74.004821, 40.735313], [-74.00493, 40.735297], [-74.004475, 40.733798], [-74.002106, 40.729622], [-73.999672, 40.728425], [-74.003635, 40.723682], [-74.004575, 40.724173], [-74.004137, 40.72526]]",LineString
4897,Ok,3541.5,933.4,"[[-74.002194, 40.750169], [-74.00232, 40.75022], [-74.001882, 40.750828], [-73.998838, 40.749561], [-73.997629, 40.749448], [-73.997073, 40.749189], [-73.996204, 40.748428], [-73.988729, 40.745286], [-73.989159, 40.743042], [-73.988648, 40.742817], [-73.988894, 40.742473], [-73.990131, 40.737801], [-73.983039, 40.734811], [-73.986293, 40.730347], [-73.986693, 40.730516]]",LineString
4898,Ok,1667.3,442.7,"[[-73.973412, 40.747845], [-73.985488, 40.752935], [-73.982712, 40.756771], [-73.982881, 40.756842]]",LineString
4899,Ok,2603.5,667.5,"[[-73.988001, 40.770562], [-73.990459, 40.771621], [-73.990913, 40.770976], [-73.9672, 40.76102]]",LineString
4900,Ok,2018.4,543.5,"[[-73.957693, 40.778665], [-73.952704, 40.776562], [-73.957873, 40.769475], [-73.963423, 40.771823], [-73.963917, 40.771144], [-73.964074, 40.771211]]",LineString
4901,Ok,2372.6,635.9,"[[-73.949635, 40.78115], [-73.949421, 40.781059], [-73.957873, 40.769475], [-73.966545, 40.773143], [-73.966792, 40.772803]]",LineString
4902,Ok,1483.7,434.7,"[[-73.983397, 40.7623], [-73.983562, 40.762037], [-73.985648, 40.762916], [-73.982264, 40.767588], [-73.982088, 40.767675], [-73.981701, 40.76771], [-73.981479, 40.767854], [-73.981407, 40.768071], [-73.981549, 40.768537], [-73.980112, 40.770529], [-73.982375, 40.771488], [-73.982378, 40.771584], [-73.982588, 40.771674]]",LineString
4903,Ok,1472.9,394.9,"[[-73.974938, 40.689692], [-73.975106, 40.689698], [-73.974616, 40.687191], [-73.967788, 40.687984], [-73.96884, 40.693267]]",LineString
4904,Ok,4215.6,1114.5,"[[-73.973412, 40.747845], [-73.990799, 40.724182], [-73.993298, 40.719052], [-73.996821, 40.720486], [-73.996575, 40.721174], [-73.99747, 40.721475], [-73.99723, 40.7221]]",LineString
4905,Ok,398.8,147.1,"[[-73.949876, 40.772859], [-73.949486, 40.772694], [-73.949009, 40.773343], [-73.947624, 40.775246], [-73.948006, 40.775407]]",LineString
4906,Ok,5451.2,1453,"[[-73.918283, 40.781488], [-73.919749, 40.78252], [-73.92443, 40.778698], [-73.926188, 40.778154], [-73.927939, 40.776649], [-73.928252, 40.77676], [-73.929935, 40.776112], [-73.931052, 40.773977], [-73.931827, 40.774209], [-73.932961, 40.772231], [-73.93392, 40.771848], [-73.934599, 40.770195], [-73.935774, 40.769037], [-73.936184, 40.767692], [-73.935949, 40.767578], [-73.941662, 40.758398], [-73.938119, 40.757031], [-73.942749, 40.75201], [-73.941916, 40.751635], [-73.94479, 40.748393], [-73.945058, 40.747642], [-73.943255, 40.74721]]",LineString
4907,Ok,2722.6,700.2,"[[-73.977957, 40.685095], [-73.973324, 40.68562], [-73.972957, 40.685887], [-73.972394, 40.685958], [-73.947893, 40.688776], [-73.948148, 40.690055]]",LineString
4908,Ok,5244.2,1407.9,"[[-74.016603, 40.715313], [-74.016937, 40.71532], [-74.016717, 40.71709], [-74.015331, 40.71848], [-74.012955, 40.718229], [-74.011438, 40.725114], [-74.010637, 40.732314], [-74.007515, 40.732871], [-74.007344, 40.733588], [-73.998714, 40.734784], [-73.988196, 40.749196], [-73.988143, 40.748556]]",LineString
4909,Ok,4160.3,1113.3,"[[-74.016603, 40.715313], [-74.016937, 40.71532], [-74.016717, 40.71709], [-74.015331, 40.71848], [-74.012955, 40.718229], [-74.011438, 40.725114], [-74.010637, 40.732314], [-74.007515, 40.732871], [-74.007344, 40.733588], [-73.998714, 40.734784], [-73.995874, 40.738686], [-73.992414, 40.737229]]",LineString
4910,Ok,3060.5,858,"[[-73.982672, 40.716243], [-73.982289, 40.716976], [-73.982898, 40.717188], [-73.982946, 40.71741], [-73.981318, 40.720649], [-73.980608, 40.721678], [-73.987605, 40.724627], [-73.97957, 40.735638], [-73.981765, 40.736567], [-73.982184, 40.735985], [-73.982021, 40.735917]]",LineString
4911,Ok,932.1,250,"[[-73.916681, 40.757748], [-73.914693, 40.760192], [-73.920871, 40.7631]]",LineString
4912,Ok,3980.4,1072,"[[-74.016603, 40.715313], [-74.016937, 40.71532], [-74.016717, 40.71709], [-74.015331, 40.71848], [-74.012955, 40.718229], [-74.011438, 40.725114], [-74.010637, 40.732314], [-74.007515, 40.732871], [-74.006619, 40.736422], [-74.005817, 40.736531], [-74.00289, 40.739201], [-74.001555, 40.74108], [-73.998713, 40.739881], [-73.999349, 40.739313]]",LineString
4913,Ok,1116.6,294.3,"[[-73.916681, 40.757748], [-73.911291, 40.764374], [-73.913695, 40.765501], [-73.913615, 40.765599]]",LineString
4914,Ok,543.1,146.7,"[[-73.916681, 40.757748], [-73.914693, 40.760192], [-73.91695, 40.761254]]",LineString
4915,Ok,1976.3,513.6,"[[-73.961648, 40.720366], [-73.953865, 40.715433], [-73.952598, 40.716613], [-73.952043, 40.716666], [-73.95076, 40.708803], [-73.950955, 40.708785]]",LineString
4916,Ok,2981.6,810.2,"[[-73.981343, 40.714198], [-73.981469, 40.714423], [-73.986731, 40.715971], [-73.985778, 40.717724], [-73.967125, 40.712135], [-73.966925, 40.712193], [-73.96089, 40.710408]]",LineString
