id,latitude,longitude,availabledocks,stationname,statuskey,statusvalue,totaldocks
3574,40.6769694,-73.96579,22,Prospect Pl & Underhill Ave,1,In Service,23
3575,40.76108,-73.930562,14,Crescent St & 34 Ave,1,In Service,19
3576,40.6767,-73.969024,27,Park Pl & Vanderbilt Ave,1,In Service,27
3577,40.762813799999996,-73.9342862,21,34 Ave & 21 St,1,In Service,23
3578,40.67418060000001,-73.95649470000001,19,Park Pl & Franklin Ave,1,In Service,21
3579,40.672695000000004,-73.954131,17,Sterling Pl & Bedford Ave,1,In Service,25
3580,40.6737236,-73.9631611,28,St Johns Pl & Washington Ave,1,In Service,30
3581,40.674012299999994,-73.9671457,24,Underhill Ave & Lincoln Pl,1,In Service,27
3582,40.672168299999996,-73.9609,28,Lincoln Pl & Classon Ave,1,In Service,28
3583,40.6716493,-73.9631145,29,Eastern Pkwy & Washington Ave,1,In Service,31
3584,40.670776700000005,-73.9576801,41,Eastern Pkwy & Franklin Ave,1,In Service,42
3585,40.6691783,-73.9554162,23,Union St & Bedford Ave,1,In Service,24
3586,40.763875299999995,-73.9364848,17,34 Ave & 13 St,1,In Service,19
3587,40.6686744,-73.9618148,27,Carroll St & Washington Ave,1,In Service,27
3588,40.7671863,-73.9373554,18,Vernon Blvd & 10 St,1,In Service,21
3589,40.7668,-73.93477740000002,14,Broadway & 12 St,1,In Service,19
3590,40.6679411,-73.9588,16,Carroll St & Franklin Ave,1,In Service,19
3591,40.7659,-73.930819,15,21 St & 31 Dr,1,In Service,21
3592,40.7633589,-73.92864709999999,12,Crescent St & Broadway,1,In Service,19
3593,40.761584,-73.925921,31,31 St & Broadway,1,In Service,35
3595,40.760339,-73.9222427,16,35 St & Broadway,1,In Service,18
3596,40.6642406,-73.9574686,8,Sullivan Pl & Bedford Ave,1,In Service,19
3597,40.7577284,-73.9166368,23,43 St & Broadway,1,In Service,25
3598,40.7595701,-73.91426779999999,19,Newton Rd & 44 St,1,In Service,19
3599,40.663140000000006,-73.96056949999999,9,Franklin Ave & Empire Blvd,1,In Service,27
3601,40.6627059,-73.9569115,4,Sterling St & Bedford Ave,3,Not In Service,19
3602,40.763154,-73.920827,15,31 Ave & 34 St,1,In Service,23
3603,40.7647,-73.9240312,11,31 Ave & 30 St,1,In Service,15
3604,40.6630619,-73.95387459999999,9,Rogers Ave & Sterling St,1,In Service,17
3605,40.765834600000005,-73.9265474,15,31 Ave & Crescent St,1,In Service,21
3606,40.74252,-73.948852,18,49 Ave & 21 St,1,In Service,21
3607,40.7682,-73.9322662,14,31 Ave & 14 St,1,In Service,19
3608,40.7423737,-73.9566,20,5 St & 51 Ave,1,In Service,21
3609,40.7692475,-73.93545040000001,14,Vernon Blvd & 31 Ave,1,In Service,23
3610,40.770845,-73.93417099999999,17,Vernon Blvd & 30 Rd,1,In Service,27
3611,40.7449067,-73.9534573,28,Vernon Blvd & 47 Rd,1,In Service,31
3612,40.77037429999999,-73.9286078,13,30 Ave & 21 St,1,In Service,15
3613,40.745038,-73.957539,14,Center Blvd & 48 Ave,1,In Service,27
3614,40.768692,-73.9249574,17,Crescent St & 30 Ave,1,In Service,23
3615,40.748000000000005,-73.94609270000001,5,44 Dr & 21 St,1,In Service,21
3616,40.7656251,-73.9136695,22,Steinway St & 28 Ave,1,In Service,25
3617,40.7671,-73.9169858,25,28 Ave & 35 St,1,In Service,27
3618,40.7485,-73.941275,25,27 St & Hunter St,1,In Service,25
3619,40.7713615,-73.9246145,15,Newtown Ave & 23 St,1,In Service,19
3620,40.7519071,-73.94791190000001,22,11 St & 43 Ave,1,In Service,23
3621,40.7739825,-73.93091340000001,18,27 Ave & 9 St,1,In Service,19
3622,40.807559999999995,-73.93918199999999,11,E 128 St & Madison Ave,1,In Service,15
3623,40.8109494,-73.9634,39,W 120 St & Claremont Ave,1,In Service,39
3625,40.752575799999995,-73.9364281,2,28 St & 40 Ave,3,Not In Service,2
3628,40.8025566,-73.9490782,25,Lenox Ave & W 117 St,1,In Service,31
3629,40.809495347779496,-73.9477649331093,22,Adam Clayton Powell Blvd & W 126 St,1,In Service,33
3630,40.8038654,-73.95593079999999,19,Frederick Douglass Blvd & W 115 St,1,In Service,33
3631,40.666563000000004,-73.95674100000001,22,Crown St & Bedford Ave,1,In Service,27
3632,40.7280485713626,-73.97881150245671,22,E 12 St & Avenue B,1,In Service,33
3635,40.7546232402911,-73.9951676130295,0,W 36 St & 9 Ave,3,Not In Service,0
3637,40.6832386546034,-73.9659959077835,28,Fulton St & Waverly Ave,1,In Service,31
3638,40.7242941,-74.0354826,4,Washington St,1,In Service,18
3639,40.71925170000001,-74.034234,23,Harborside,1,In Service,30
3640,40.733670000000004,-74.0625,16,Journal Square,1,In Service,18
3641,40.7428687731211,-73.9891862869263,52,Broadway & W 25 St,1,In Service,54
3646,40.763154819103704,-73.93985509872441,23,35 Ave & 10 St,1,In Service,26
3647,40.7412830935599,-73.9372587203979,20,48 Ave & 30 Pl,1,In Service,23
3648,40.6979503156954,-73.970775604248,12,Flushing Ave & Vanderbilt Ave,1,In Service,25
3649,40.814394437915794,-73.95324736833571,30,W 129 St & Convent Ave,1,In Service,30
3653,40.7582046469676,-73.9283215999603,11,31 St & 35 Ave,1,In Service,19
3654,40.751869514218704,-73.933492898941,34,31 St & Northern Blvd,1,In Service,35
3656,40.723077490686705,-73.98583620786671,9,E 2 St & Avenue A,1,In Service,31
3658,40.7435337324616,-74.0036755800247,25,W 18 St & 9 Ave,1,In Service,27
3659,40.7429489166009,-74.0041369199753,23,W 17 St & 9 Ave,1,In Service,25
3660,40.74102150900271,-74.001384973526,32,W 16 St & 8 Ave,1,In Service,39
3661,40.6664393068708,-73.96055638790129,19,Montgomery St & Franklin Ave,1,In Service,19
3662,40.7612938972891,-73.916916847229,17,31 Ave & Steinway St,1,In Service,21
3663,40.6771648946906,-73.97382795810701,23,Sterling Pl & 7 Ave,1,In Service,25
3664,40.7201952143746,-74.0103006362915,20,North Moore St & Greenwich St,1,In Service,30
3666,40.7664255270288,-73.9206290245056,32,32 St & 30 Ave,1,In Service,35
3668,40.7239567849954,-73.9498436450958,26,Leonard St & Nassau Ave,1,In Service,26
3669,40.676303576341795,-74.0031404793262,8,Henry St & W 9 St,1,In Service,19
3671,40.7747794489573,-73.95427465438841,31,E 81 St & 2 Ave,1,In Service,37
3673,40.6775920693738,-73.95563721656801,17,Dean St & Franklin Ave,1,In Service,21
3674,40.7014031725772,-73.9867267012596,26,Jay St & York St,1,In Service,27
3675,40.7845967988489,-73.9496853947639,31,3 Ave & E 95 St,1,In Service,31
3676,40.675832943912894,-74.01472628116609,2,Van Brunt St & Van Dyke St,1,In Service,24
3677,40.7275514673001,-74.07106071710591,17,Glenwood Ave,1,In Service,18
3678,40.7257261374256,-74.0719592571259,18,Fairmount Ave,1,In Service,18
3679,40.722103786686,-74.0714550018311,13,Bergen Ave,1,In Service,14
3680,40.7541208107793,-73.9802518486977,53,E 43 St & 5 Ave,1,In Service,55
3681,40.7151776773203,-74.0376833081245,14,Grand St,1,In Service,18
3684,40.737561211811396,-74.00398269295691,26,W 12 St & W 4 St,1,In Service,43
3686,40.739448201304,-74.0050703287125,32,Gansevoort St & Hudson St,1,In Service,39
3687,40.7432268143217,-73.9744978398085,44,E 33 St & 1 Ave,1,In Service,59
3688,40.757920208794,-73.9663821458817,25,2 Ave & E 55 St,1,In Service,29
3689,40.799041392883,-73.96649479866029,46,W 104 St & Amsterdam Ave,1,In Service,47
3690,40.71334184275911,-74.0093551576138,30,Park Pl & Church St,1,In Service,36
3691,40.7640893235069,-73.9106512069702,14,28 Ave & 44 St,1,In Service,19
3692,40.6999974843885,-73.97440128028391,14,5 St & Market St,1,In Service,15
3693,40.722481886382205,-73.95921930670741,22,N 11 St & Kent Ave,1,In Service,27
3694,40.71113,-74.0789,17,Jackson Square,1,In Service,18
3697,40.7751595343424,-73.98918695747851,22,W 64 St & Thelonious Monk Circle,1,In Service,43
3699,40.763604677958604,-73.9891795814037,29,W 50 St & 9 Ave,1,In Service,30
3701,40.708317943664,-74.0050408244133,21,Cliff St & Fulton St,1,In Service,37
3704,40.7437524099784,-73.941764831543,15,47 Ave & Skillman Ave,1,In Service,19
3705,40.728400594508294,-73.9996878057718,7,Thompson St & Bleecker St,1,In Service,35
3707,40.741459000000006,-73.983293,53,Lexington Ave & E 26 St,1,In Service,55
